tokenizer,dataset,num_tokens_min,num_tokens_max,num_tokens_mean,num_tokens_std,num_nuc_min,num_nuc_max,num_nuc_mean,num_nuc_std,fertility_min,fertility_max,fertility_mean,fertility_std
yeast_4096.json,EMP/H3K36me3,62,112,98.5799885321101,2.8687462854355017,310,500,499.99136324541286,1.177670956709005,1.66,2.24,1.9716345781783169,0.05720696952654622
tokenizer_DNABERT2.json,EMP/H3K36me3,64,116,103.09106221330275,2.8986859201453656,310,500,499.99136324541286,1.177670956709005,1.82,2.32,2.061856360507896,0.05775488088522618
mouse_4096.json,EMP/H3K36me3,62,118,103.07045584862385,3.1343970424327217,310,500,499.99136324541286,1.177670956709005,1.8,2.36,2.0614433546259785,0.062468538309850566
hg38_4096.json,EMP/H3K36me3,62,117,102.52014048165138,3.1458397863662504,310,500,499.99136324541286,1.177670956709005,1.72,2.34,2.0504376171691425,0.06271995193770882
bacteria_4096.json,EMP/H3K36me3,68,111,101.44334145642202,2.556605150967537,310,500,499.99136324541286,1.177670956709005,1.82,2.22,2.028904109605971,0.050969262354704135
gpt-tokenizer.json,EMP/H3K36me3,153,286,259.32153096330273,5.494932958627069,310,500,499.99136324541286,1.177670956709005,4.62,5.72,5.186516881635706,0.1091271960953726
yeast_4096.json,EMP/H3K14ac,62,112,98.55601785309025,2.8670964393695693,310,500,499.9908843331568,1.2098810684241195,1.66,2.24,1.9711570946927812,0.05716484972770906
tokenizer_DNABERT2.json,EMP/H3K14ac,64,116,103.07485437627658,2.9070589148121466,310,500,499.9908843331568,1.2098810684241195,1.8,2.32,2.0615341509801173,0.057911056223490166
mouse_4096.json,EMP/H3K14ac,62,118,103.05696346168394,3.1351534029989736,310,500,499.9908843331568,1.2098810684241195,1.8,2.36,2.061175405381772,0.062471688155192
hg38_4096.json,EMP/H3K14ac,62,114,102.48948483243815,3.136940714926305,310,500,499.9908843331568,1.2098810684241195,1.72,2.28,2.049826434279739,0.06253080519185732
bacteria_4096.json,EMP/H3K14ac,68,111,101.43611468341024,2.567318832228996,310,500,499.9908843331568,1.2098810684241195,1.8,2.22,2.0287616413664042,0.05117532085790617
gpt-tokenizer.json,EMP/H3K14ac,153,294,259.291512217263,5.454909319376893,310,500,499.9908843331568,1.2098810684241195,4.64,5.88,5.185921290005399,0.10827826633778362
yeast_4096.json,EMP/H3,57,112,98.65249352602122,3.1279371903360538,290,500,499.9665859159636,2.5882362619942323,1.66,2.24,1.9731823170362857,0.061731482621647724
tokenizer_DNABERT2.json,EMP/H3,58,115,103.12973018127141,3.1456103669227202,290,500,499.9665859159636,2.5882362619942323,1.76,2.3,2.0627303079215635,0.06195990133635509
mouse_4096.json,EMP/H3,58,118,103.20015036337817,3.352382159420745,290,500,499.9665859159636,2.5882362619942323,1.8,2.36,2.064136663603709,0.06611396986055347
hg38_4096.json,EMP/H3,60,115,102.60663269568123,3.3973628940077716,290,500,499.9665859159636,2.5882362619942323,1.8,2.3,2.052268729890338,0.06709171725438554
bacteria_4096.json,EMP/H3,65,111,101.48325119037675,2.630954349777995,290,500,499.9665859159636,2.5882362619942323,1.8,2.2413793103448274,2.029813292765637,0.05189211221603829
gpt-tokenizer.json,EMP/H3,140,286,259.1459360120291,6.016102381823875,290,500,499.9665859159636,2.5882362619942323,4.64,5.72,5.183244764019537,0.11679926121532298
